_id,Emp_ID,Division,Business_Title,Cluster
EID-1439,LL-1439,Operations,Senior Operating Officer,Operation-Management
EID-1440,LL-1440,People,Human Resources Manager,HR-Operations
EID-1441,LL-1441,Technology,Executive Office Specialist,Management
EID-1442,LL-1442,Productions,Director of Marketing,Productions
EID-1443,LL-1443,Operations,Sales Asistance,Sales-Operations
EID-1444,LL-1444,Operations,Junior Customer Service Specialist,Customer-Support
EID-1445,LL-1445,Productions,Chief Operating Officer,Productions
EID-1446,LL-1446,Operations,Human Resources Manager,HR-Operations
EID-1447,LL-1447,Technology,Financial Officer Asistance,Financial-Service
EID-1448,LL-1448,People,IT Support Senior Manager,People-Tech
EID-1449,LL-1449,Operations,Production Manager,Product-Management
EID-1450,LL-1450,People,Head of Logistic Operation,Logistic-Operations
EID-1451,LL-1451,Operations,Production Assistance,Product-Management
EID-1452,LL-1452,People,Senior Financial Officer,Financial-Service
EID-1453,LL-1453,Productions,Human Resources Expert,Productions
EID-1454,LL-1454,People,Business Operations Specialist,Operation-Management
EID-1455,LL-1455,Technology,Technical Expert,Engineering
EID-1456,LL-1456,Operations,Junior Operations Specialist,Product-Management
EID-1457,LL-1457,Operations,Customer Service Partner,Customer-Support
EID-1458,LL-1458,People,Human Resources Expert,HR-Operations
EID-1459,LL-1459,Marketing,Junior Sales Specialist,Marketing-Tech
EID-1460,LL-1460,People,Human Resources Assistance,HR-Operations
EID-1461,LL-1461,Operations,Production Manager,Product-Management
EID-1462,LL-1462,Operations,Director of Customer Service ,Customer-Support
EID-1463,LL-1463,Technology,Customer Service Partner,Customer-Support
EID-1464,LL-1464,Operations,Financial Officer Asistance,Financial-Service
EID-1465,LL-1465,Operations,Senior Technical Lead,Tech-Operations
EID-1466,LL-1466,Operations,IT Support Partner,Tech-Operations
EID-1467,LL-1467,Operations,Human Resources Assistance,HR-Operations
EID-1468,LL-1468,Operations,Head of Marketing,Sales-Operations
EID-1469,LL-1469,Logistics,Manager of Operations,Procurement
EID-1470,LL-1470,Logistics,Junior Customer Service Specialist,Customer-Service
EID-1471,LL-1471,Logistics, Senior Executive Office Manager,Quality-Assurance
EID-1472,LL-1472,Logistics,Human Resources Assistance,HR-Operations
EID-1473,LL-1473,Productions,Accounting Specialist,Productions
EID-1474,LL-1474,Technology,IT Support Partner,IT-Support
EID-1475,LL-1475,Logistics,Junior Sales Specialist,Warehousing
EID-1476,LL-1476,Logistics,Production Helper,Logistic-Operations
EID-1477,LL-1477,Marketing,Senior Manager of Technology,Marketing-Tech
EID-1478,LL-1478,Marketing,Human Resources Manager,HR-Operations
EID-1479,LL-1479,Operations,Senior Manager of Operations,Product-Management
EID-1480,LL-1480,Productions,Business Operations Analyst,Productions
EID-1481,LL-1481,People,Chief Technology Officer,People-Tech
EID-1482,LL-1482,People,Human Resources Manager,HR-Operations
EID-1483,LL-1483,Operations,Senior Financial Officer,Financial-Service
EID-1484,LL-1484,People,Sales Manager,Sales-Operations
EID-1485,LL-1485,Marketing,Manager of Operations,Logistic-Operations
EID-1486,LL-1486,Logistics,Director of Operations,Procurement
EID-1487,LL-1487,Productions,SEO Marketing Expert,Productions
EID-1488,LL-1488,People,Marketing Specialist,General-Marketing
EID-1489,LL-1489,Marketing,Manager of Operations,Logistic-Operations
EID-1490,LL-1490,People,SEO Marketing Expert,General-Marketing
EID-1491,LL-1491,Marketing,Operations Assistance,Product-Management
EID-1492,LL-1492,Technology,Financial Officer Specialist,Financial-Service
EID-1493,LL-1493,Logistics,Production Assistance,Packaging
EID-1494,LL-1494,Operations,Sales Manager,Sales-Operations
EID-1495,LL-1495,People, Senior Executive Office Manager,Management
EID-1496,LL-1496,Productions,Operations Team Lead,Productions
EID-1497,LL-1497,Operations,Senior Manager of Operations,Product-Management
EID-1498,LL-1498,Logistics,Chief Executive Officer,Quality-Assurance
EID-1499,LL-1499,People,Head  of IT,People-Tech
EID-1500,LL-1500,Operations,Manager of Marketing,General-Marketing
EID-1501,LL-1501,Operations,Financial Officer Specialist,Financial-Service
EID-1502,LL-1502,Operations,Business Operations Expert,Operation-Management
EID-1503,LL-1503,Marketing,Senior Operating Officer,General-Marketing
EID-1504,LL-1504,Marketing,Junior Sales Specialist,General-Marketing
EID-1505,LL-1505,Operations,Sales Asistance,Sales-Operations
EID-1506,LL-1506,People,Director of People Technology,People-Tech
EID-1507,LL-1507,Productions,Head of Operations,Productions
EID-1508,LL-1508,Productions,Head of Production,Productions
EID-1509,LL-1509,People,Director of Marketing,General-Marketing
EID-1510,LL-1510,Marketing,Accounting Specialist,General-Marketing
EID-1511,LL-1511,Operations,Operations Team Lead,Operation-Management
EID-1512,LL-1512,Logistics,Accounting Specialist,Transportation
EID-1513,LL-1513,People,Head of HR,HR-Operations
EID-1514,LL-1514,Operations,Production Manager,Product-Management
EID-1515,LL-1515,Logistics,Senior Sales Manager,Warehousing
EID-1516,LL-1516,Technology,Junior Marketer,General-Marketing
EID-1517,LL-1517,Operations,Chief Financial Officer,Management
EID-1518,LL-1518,Operations,Chief Technology Officer,Tech-Operations
EID-1519,LL-1519,People,Human Resources Manager,HR-Operations
EID-1520,LL-1520,Productions,Marketing Officer Specialist,Productions
EID-1521,LL-1521,Technology,Chief Technology Officer,Engineering
EID-1522,LL-1522,Operations,Accounting Manager,Financial-Service
EID-1523,LL-1523,People,Assitance  Executive Officer,Management
EID-1524,LL-1524,Logistics,Sales Officer,Logistic-Operations
EID-1525,LL-1525,Logistics,Marketer,Procurement
EID-1526,LL-1526,Productions,Director of Customer Service ,Productions
EID-1527,LL-1527,Technology,Operating Officer Assistance,Operation-Management
EID-1528,LL-1528,Operations,Accounting Manager,Financial-Service
EID-1529,LL-1529,Marketing,Human Resources Manager,HR-Operations
EID-1530,LL-1530,Logistics,Chief Technology Officer,Packaging
EID-1531,LL-1531,Productions,Senior Marketing Officer,Productions
EID-1532,LL-1532,Marketing,Manager of Marketing,General-Marketing
EID-1533,LL-1533,Logistics,Chief Marketing Officer,Quality-Assurance
EID-1534,LL-1534,Productions,Manager of Technology,Productions
EID-1535,LL-1535,Operations,Operations Assistance,Operation-Management
EID-1536,LL-1536,Marketing,Chief Executive Officer,General-Marketing
EID-1537,LL-1537,Productions,Accounting Manager Leader,Productions
EID-1538,LL-1538,Operations,Operation Officer,Operation-Management
EID-1539,LL-1539,Technology,Manager of Operations,General-Marketing
EID-1540,LL-1540,People,Senior Logistics Manager,Logistic-Operations
EID-1541,LL-1541,People,Customer Service Partner,Customer-Support
EID-1542,LL-1542,Operations,Senior Financial Officer,Financial-Service
EID-1543,LL-1543,People,Junior Operations Specialist,Operation-Management
EID-1544,LL-1544,Productions,Customer Service Manager,Productions
EID-1545,LL-1545,Operations,Junior Customer Service Specialist,Customer-Support
EID-1546,LL-1546,People,IT Support Partner,People-Tech
EID-1547,LL-1547,People,Chief Technology Officer,People-Tech
EID-1548,LL-1548,Logistics,Accounting Specialist,Transportation
EID-1549,LL-1549,Operations,Director of Technology,Tech-Operations
EID-1550,LL-1550,Technology,Chief Financial Officer,Financial-Service
EID-1551,LL-1551,Logistics,Head of Marketing,Warehousing
EID-1552,LL-1552,Productions,Operating Officer Assistance,Productions
EID-1553,LL-1553,Marketing,Executive Office Specialist,General-Marketing
EID-1554,LL-1554,Productions,Marketing Specialist,Productions
EID-1555,LL-1555,Operations,Head of Logistic Operation,Logistic-Operations
EID-1556,LL-1556,People,Accounting Specialist,Payroll-Patner
EID-1557,LL-1557,People,Director of Technology,People-Tech
EID-1558,LL-1558,Marketing,Logistics Manager,Logistic-Operations
EID-1559,LL-1559,Operations,Technical Expert,Tech-Operations
EID-1560,LL-1560,Logistics,Head of Production,Logistic-Operations
EID-1561,LL-1561,Logistics,Operations Assistance,Procurement
EID-1562,LL-1562,Marketing,Head of Marketing,General-Marketing
EID-1563,LL-1563,Logistics,Accounting Manager,Packaging
EID-1564,LL-1564,Productions,Head of Production,Productions
EID-1565,LL-1565,Technology,Manager of Technology,Engineering
EID-1566,LL-1566,People,Senior Human Resources Manager,HR-Operations
EID-1567,LL-1567,People,Customer Service Assistance,Customer-Support
EID-1568,LL-1568,Productions,Senior IT Security Officer,Productions
EID-1569,LL-1569,People,Senior Accounting Manager,Financial-Service
EID-1570,LL-1570,Operations,Senior SEO Marketing Expert,Operation-Management
EID-1571,LL-1571,Technology,IT Support Specialist,IT-Support
EID-1572,LL-1572,People,Head of Operations,HR-Operations
EID-1573,LL-1573,Logistics,Senior Financial Officer,Quality-Assurance
EID-1574,LL-1574,Technology,Sales Manager,Sales-Operations
EID-1575,LL-1575,Technology,SEO Marketing Assistance,General-Marketing
EID-1576,LL-1576,Logistics,Director of Customer Service ,Transportation
EID-1577,LL-1577,Technology,Senior Sales Manager,Sales-Operations
EID-1578,LL-1578,Logistics,Customer Service Manager,Warehousing
EID-1579,LL-1579,People,Technical Expert,People-Tech
EID-1580,LL-1580,Marketing,Executive Office Specialist,General-Marketing
EID-1581,LL-1581,Productions,Chief Executive Officer,Productions
EID-1582,LL-1582,Technology,Senior SEO Marketing Expert,General-Marketing
EID-1583,LL-1583,People,Financial Officer Specialist,Management
EID-1584,LL-1584,Marketing,Sales Manager,Product-Management
EID-1585,LL-1585,Logistics,Accounting Specialist,Logistic-Operations
EID-1586,LL-1586,Technology,Executive Office Specialist,Management
EID-1587,LL-1587,Productions,Head of Production,Productions
EID-1588,LL-1588,People,Operations Manager,Operation-Management
EID-1589,LL-1589,Logistics,Business Operations Expert,Procurement
EID-1590,LL-1590,People,Marketing Officer Assistance,General-Marketing
EID-1591,LL-1591,Operations,Financial Officer Specialist,Financial-Service
EID-1592,LL-1592,Logistics,Operating Officer Assistance,Packaging
EID-1593,LL-1593,Technology,Executive Office Specialist,Management
EID-1594,LL-1594,Productions,Customer Service Partner,Productions
EID-1595,LL-1595,People,Chief Marketing Officer,Management
EID-1596,LL-1596,Operations,Business Operations Expert,Operation-Management
EID-1597,LL-1597,Operations,Chief Executive Officer,Management
EID-1598,LL-1598,Marketing,Operation Officer,Customer-Support
EID-1599,LL-1599,People,Senior Logistics Manager,Logistic-Operations
EID-1600,LL-1600,Productions,Marketing Officer Assistance,Productions
EID-1601,LL-1601,Operations, Senior Executive Office Manager,Management
EID-1602,LL-1602,Productions,Marketing Officer Assistance,Productions
EID-1603,LL-1603,Operations,Director of Marketing,General-Marketing
EID-1604,LL-1604,People,Senior Customer Service Manager,Customer-Support
EID-1605,LL-1605,Productions,Logistics Management Specialist,Productions
EID-1606,LL-1606,Technology,Junior Operations Specialist,Operation-Management
EID-1607,LL-1607,People,IT Specialist,People-Tech
EID-1608,LL-1608,Logistics,IT Support Specialist,Quality-Assurance
EID-1609,LL-1609,Logistics,Director of Marketing,Transportation
EID-1610,LL-1610,Marketing,Logistics Manager,Logistic-Operations
EID-1611,LL-1611,Operations,Director of Operations,Operation-Management
EID-1612,LL-1612,Marketing,Human Resources Assistance,HR-Operations
EID-1613,LL-1613,Productions,Director of Operations,Productions
EID-1614,LL-1614,Marketing,Head of Production,Product-Management
EID-1615,LL-1615,People,Senior Sales Manager,Sales-Operations
EID-1616,LL-1616,People,Logistics Specialist,Logistic-Operations
EID-1617,LL-1617,Operations,Senior Technical Lead,Tech-Operations
EID-1618,LL-1618,People,Business Operations Specialist,Operation-Management
EID-1619,LL-1619,Operations,Head of Marketing,Sales-Operations
EID-1620,LL-1620,Productions,Marketing Officer Assistance,Productions
EID-1621,LL-1621,Marketing,Operations Team Lead,Product-Management
EID-1622,LL-1622,People,Manager of Operations,Operation-Management
EID-1623,LL-1623,Technology,Operations Team Lead,Operation-Management
EID-1624,LL-1624,People,Marketing Officer Assistance,General-Marketing
EID-1625,LL-1625,Operations,Senior Technical Lead,Tech-Operations
EID-1626,LL-1626,Logistics,Junior Marketing Specialist,Warehousing
EID-1627,LL-1627,Productions,IT Support Specialist,Productions
EID-1628,LL-1628,Technology,Asistance Manager  of Marketing,General-Marketing
EID-1629,LL-1629,Logistics,Accounting Manager,Logistic-Operations
EID-1630,LL-1630,Productions,Marketing Manager,Productions
EID-1631,LL-1631,Productions,Technical Expert,Productions
EID-1632,LL-1632,Logistics,Director of Technology,Procurement
EID-1633,LL-1633,Logistics,Marketing Team Lead,Packaging
EID-1634,LL-1634,Marketing,Human Resources Assistance,HR-Operations
EID-1635,LL-1635,Logistics,Senior Financial Officer,Quality-Assurance
EID-1636,LL-1636,Technology,Chief Financial Officer,Financial-Service
EID-1637,LL-1637,Operations,Marketing Team Lead,General-Marketing
EID-1638,LL-1638,Productions,Chief Technology Officer,Productions
EID-1639,LL-1639,Marketing,Senior Marketing Officer,General-Marketing
EID-1640,LL-1640,People,Head of Operations,HR-Operations
EID-1641,LL-1641,Productions,Senior Technology Officer,Productions
EID-1642,LL-1642,People,Accounting Manager,Payroll-Patner
EID-1643,LL-1643,Productions,Director of Marketing,Productions
EID-1644,LL-1644,Technology,Senior Manager of Technology,Operation-Management
EID-1645,LL-1645,Technology,Senior Operating Officer,Operation-Management
EID-1646,LL-1646,Logistics,Financial Officer Specialist,Transportation
EID-1647,LL-1647,Logistics,Senior Technology Officer,Warehousing
EID-1648,LL-1648,Technology,Chief Operating Officer,Operation-Management
EID-1649,LL-1649,Technology,IT Support Manager,IT-Support
EID-1650,LL-1650,Operations,Senior Technical Lead,Tech-Operations
EID-1651,LL-1651,Technology,Senior Manager of Technology,Operation-Management
EID-1652,LL-1652,Productions,Accounting Manager,Productions
EID-1653,LL-1653,Productions,Senior Operating Officer,Productions
EID-1654,LL-1654,Operations,Human Resources Expert,HR-Operations
EID-1655,LL-1655,Logistics,Marketing Officer Specialist,Logistic-Operations
EID-1656,LL-1656,People,Human Resources Manager,HR-Operations
EID-1657,LL-1657,Technology,Logistics Manager,Logistic-Operations
EID-1658,LL-1658,Marketing,Senior IT Security Officer,Marketing-Tech
EID-1659,LL-1659,Productions,Senior SEO Marketing Expert,Productions
EID-1660,LL-1660,Logistics,Manager of Technology,Procurement
EID-1661,LL-1661,Logistics,Senior Manager of Operations,Packaging
EID-1662,LL-1662,Productions,Junior Sales Specialist,Productions
EID-1663,LL-1663,Operations,Senior Technology Officer,Tech-Operations
EID-1664,LL-1664,Logistics,Director of Operations,Quality-Assurance
EID-1665,LL-1665,Productions,Manager of Technology,Productions
EID-1666,LL-1666,Operations,Junior Sales Specialist,Sales-Operations
EID-1667,LL-1667,Logistics,Senior Logistics Manager,Transportation
EID-1668,LL-1668,Logistics,Senior Financial Officer,Warehousing
EID-1669,LL-1669,Operations,Customer Service Manager,Customer-Support
EID-1670,LL-1670,Operations,Manager of Operations,Operation-Management
EID-1671,LL-1671,People,IT Support Senior Manager,People-Tech
EID-1672,LL-1672,Logistics,Marketing Specialist,Logistic-Operations
EID-1673,LL-1673,Logistics,Senior IT Security Officer,Procurement
EID-1674,LL-1674,Technology,Manager of Technology,Engineering
EID-1675,LL-1675,Technology,Customer Service Assistance,Customer-Support
